SubjID,Condition,Item,Region,GenderMatch,Referentiality,Phrase,RT,LogRT,Accuracy
1681301571,ReferentialMatch,15,10,Yes,Referential,sobre,245,5.501258210544727,1
1681301571,ReferentialMatch,15,11,Yes,Referential,los efectos,209,5.342334251964811,1
1681236048,ReferentialMatch,13,9,Yes,Referential,denunciar,309,5.733341276897746,1
1680954939,ReferentialMatch,21,9,Yes,Referential,descalificar,409,6.013715156042802,1
1681216949,ReferentialMatch,1,6,Yes,Referential,de cursos,1145,7.0431599159883405,1
1680954397,ReferentialMatch,23,8,Yes,Referential,la deberian,457,6.124683390894205,1
1681216949,ReferentialMatch,1,8,Yes,Referential,lo quieren,1678,7.425357887027151,1
1681154492,ReferentialMatch,5,3,Yes,Referential,que,268,5.5909869805108565,1
1681236048,ReferentialMatch,5,13,Yes,Referential,la coleccion,1013,6.920671504248683,1
1681154492,ReferentialMatch,5,5,Yes,Referential,no ayudo,288,5.662960480135946,1
1681154492,ReferentialMatch,5,6,Yes,Referential,en,280,5.634789603169249,1
1681135988,ReferentialMatch,20,4,Yes,Referential,la entrenadora,156,5.049856007249537,1
1680954397,ReferentialMatch,3,1,Yes,Referential,Las atletas,432,6.068425588244111,1
1681236048,ReferentialMatch,17,3,Yes,Referential,que,556,6.320768294250582,1
1681144735,ReferentialMatch,8,2,Yes,Referential,a los,838,6.731018100482083,1
1681135988,ReferentialMatch,20,8,Yes,Referential,la deberian,175,5.1647859739235145,1
1681216949,ReferentialMatch,5,7,Yes,Referential,el taller,315,5.752572638825633,1
1681301571,ReferentialMatch,19,7,Yes,Referential,pasado,232,5.44673737166631,1
1681301571,ReferentialMatch,19,8,Yes,Referential,la quieren,245,5.501258210544727,1
1681154620,ReferentialMatch,20,6,Yes,Referential,durante,344,5.840641657373398,1
1680954397,ReferentialMatch,15,5,Yes,Referential,no atendio,238,5.472270673671475,1
1681135988,ReferentialMatch,24,1,Yes,Referential,Las pacientes,334,5.811140992976701,1
1681236048,ReferentialMatch,1,1,Yes,Referential,Las profesoras,385,5.953243334287785,1
1681236048,ReferentialMatch,1,2,Yes,Referential,a las,371,5.916202062607435,1
1681135988,ReferentialMatch,24,4,Yes,Referential,la psicologa,366,5.902633333401366,1
1681234822,ReferentialMatch,21,3,Yes,Referential,que,355,5.872117789475416,1
1681234822,ReferentialMatch,21,4,Yes,Referential,la universitaria,416,6.030685260261263,1
1681234822,ReferentialMatch,21,5,Yes,Referential,no fotografio,439,6.0844994130751715,1
1680954397,ReferentialMatch,19,5,Yes,Referential,no pago,263,5.572154032177765,1
1681217227,ReferentialMatch,12,2,Yes,Referential,a los,495,6.20455776256869,1
1681234822,ReferentialMatch,1,7,Yes,Referential,anteriores,634,6.452048954437226,1
1681234822,ReferentialMatch,1,8,Yes,Referential,lo quieren,512,6.238324625039508,1
1681144735,ReferentialMatch,24,4,Yes,Referential,la psicologa,618,6.42648845745769,1
1681144735,ReferentialMatch,24,5,Yes,Referential,no diagnostico,904,6.806829360392176,1
1681144735,ReferentialMatch,24,6,Yes,Referential,tras,491,6.19644412779452,1
1680954939,ReferentialMatch,21,2,Yes,Referential,a las,450,6.1092475827643655,1
1681137487,ReferentialMatch,15,5,Yes,Referential,no atendio,215,5.3706380281276624,1
1681137487,ReferentialMatch,15,6,Yes,Referential,en,290,5.66988092298052,1
1681301571,ReferentialMatch,15,5,Yes,Referential,no atendio,202,5.308267697401205,1
1681301571,ReferentialMatch,15,6,Yes,Referential,en,247,5.5093883366279774,1
1681301571,ReferentialMatch,15,7,Yes,Referential,la conferencia,216,5.375278407684165,1
1681236048,ReferentialMatch,13,8,Yes,Referential,la quieren,319,5.765191102784844,1
1681301571,ReferentialMatch,15,8,Yes,Referential,la intentaron,230,5.438079308923196,1
1681236048,ReferentialMatch,13,6,Yes,Referential,para,322,5.7745515455444085,1
1681154492,ReferentialMatch,21,12,Yes,Referential,artistas.,400,5.991464547107982,1
1681154492,ReferentialMatch,5,1,Yes,Referential,Las disenadoras,512,6.238324625039508,1
1681154492,ReferentialMatch,5,2,Yes,Referential,a las,356,5.87493073085203,1
1681236048,ReferentialMatch,5,12,Yes,Referential,de,692,6.539585955617669,1
1681044381,ReferentialMatch,3,4,Yes,Referential,el corredor,464,6.139884552226255,1
1681236048,ReferentialMatch,5,14,Yes,Referential,de invierno.,585,6.371611847231857,1
1681216949,ReferentialMatch,1,11,Yes,Referential,el prestigioso,528,6.269096283706261,1
1681154492,ReferentialMatch,5,7,Yes,Referential,el taller,236,5.4638318050256105,1
1681301571,ReferentialMatch,19,2,Yes,Referential,a las,308,5.730099782973574,1
1680954397,ReferentialMatch,3,2,Yes,Referential,a las,242,5.488937726156687,1
1681135988,ReferentialMatch,20,7,Yes,Referential,la competicion,150,5.0106352940962555,1
1680954397,ReferentialMatch,11,13,Yes,Referential,el correo.,276,5.62040086571715,1
1680954397,ReferentialMatch,15,1,Yes,Referential,Los biologos,463,6.137727054086234,1
1681217227,ReferentialMatch,20,2,Yes,Referential,a las,639,6.459904454377535,1
1681216949,ReferentialMatch,13,6,Yes,Referential,para,411,6.018593214496234,1
1681135974,ReferentialMatch,20,4,Yes,Referential,la entrenadora,565,6.336825731146441,1
1681135974,ReferentialMatch,20,5,Yes,Referential,no animo,508,6.230481447578482,1
1680954397,ReferentialMatch,15,6,Yes,Referential,en,281,5.638354669333745,1
1680954397,ReferentialMatch,15,7,Yes,Referential,la conferencia,267,5.58724865840025,1
1681236048,ReferentialMatch,17,13,Yes,Referential,aleman.,426,6.054439346269371,1
1681154492,ReferentialMatch,17,6,Yes,Referential,en,320,5.768320995793772,1
1681053941,ReferentialMatch,17,10,Yes,Referential,al partido,272,5.605802066295998,1
1681053941,ReferentialMatch,17,11,Yes,Referential,contra,366,5.902633333401366,1
1681053941,ReferentialMatch,17,12,Yes,Referential,el equipo,308,5.730099782973574,1
1681053941,ReferentialMatch,17,13,Yes,Referential,aleman.,337,5.820082930352362,1
1681236048,ReferentialMatch,1,6,Yes,Referential,de cursos,354,5.869296913133774,1
1681236048,ReferentialMatch,1,7,Yes,Referential,anteriores,398,5.986452005284438,1
1681217227,ReferentialMatch,12,4,Yes,Referential,el capitan,506,6.226536669287466,1
1681234822,ReferentialMatch,1,9,Yes,Referential,presentar,444,6.095824562432225,1
1680954939,ReferentialMatch,17,13,Yes,Referential,aleman.,376,5.929589143389895,1
1680954939,ReferentialMatch,21,1,Yes,Referential,Las modelos,374,5.924255797414532,1
1681234822,ReferentialMatch,1,12,Yes,Referential,grupo,410,6.016157159698354,1
1681216949,ReferentialMatch,1,2,Yes,Referential,a las,304,5.717027701406222,1
1680954939,ReferentialMatch,21,4,Yes,Referential,la universitaria,397,5.983936280687191,1
1680954939,ReferentialMatch,21,5,Yes,Referential,no fotografio,396,5.981414211254481,1
1681053639,ReferentialMatch,2,10,Yes,Referential,del equipo,301,5.707110264748875,1
1681302079,ReferentialMatch,20,4,Yes,Referential,la entrenadora,214,5.365976015021851,1
1681302079,ReferentialMatch,20,5,Yes,Referential,no animo,247,5.5093883366279774,1
1680954939,ReferentialMatch,21,8,Yes,Referential,la quieren,399,5.988961416889864,1
1681216949,ReferentialMatch,1,4,Yes,Referential,el chico,552,6.313548046277095,1
1681216949,ReferentialMatch,1,5,Yes,Referential,no conocia,217,5.37989735354046,1
1680954397,ReferentialMatch,23,6,Yes,Referential,durante,413,6.023447592961033,1
1681216949,ReferentialMatch,1,7,Yes,Referential,anteriores,479,6.171700597410915,1
1681044381,ReferentialMatch,3,3,Yes,Referential,que,350,5.857933154483459,1
1680954809,ReferentialMatch,24,12,Yes,Referential,consulta online.,418,6.035481432524756,1
1681044381,ReferentialMatch,3,5,Yes,Referential,no felicito,655,6.484635235635252,1
1681301571,ReferentialMatch,15,13,Yes,Referential,climatico.,305,5.720311776607412,1
1681301571,ReferentialMatch,19,1,Yes,Referential,Las camareras,337,5.820082930352362,1
1681219608,ReferentialMatch,14,9,Yes,Referential,echar,457,6.124683390894205,1
1681301571,ReferentialMatch,19,3,Yes,Referential,que,286,5.655991810819852,1
1681236048,ReferentialMatch,17,4,Yes,Referential,la inversora,1410,7.251344983372214,1
1681301571,ReferentialMatch,19,5,Yes,Referential,no pago,429,6.061456918928017,1
1681216949,ReferentialMatch,5,8,Yes,Referential,lo quieren,310,5.736572297479192,1
1681216949,ReferentialMatch,5,6,Yes,Referential,en,349,5.855071922202427,1
1681053639,ReferentialMatch,14,10,Yes,Referential,del curso,345,5.84354441703136,1
1681053639,ReferentialMatch,14,11,Yes,Referential,de Quimica,409,6.013715156042802,1
1681053639,ReferentialMatch,14,12,Yes,Referential,organica.,391,5.968707559985366,1
1681135974,ReferentialMatch,20,6,Yes,Referential,durante,520,6.253828811575473,1
1681135974,ReferentialMatch,20,7,Yes,Referential,la competicion,488,6.1903154058531475,1
1681147425,ReferentialMatch,20,6,Yes,Referential,durante,534,6.280395838960195,1
1681236048,ReferentialMatch,21,1,Yes,Referential,Las modelos,423,6.0473721790462776,1
1681236048,ReferentialMatch,21,2,Yes,Referential,a las,448,6.104793232414985,1
1681236048,ReferentialMatch,21,3,Yes,Referential,que,386,5.955837369464831,1
1681236048,ReferentialMatch,21,4,Yes,Referential,la universitaria,387,5.958424693029782,1
1681236048,ReferentialMatch,21,5,Yes,Referential,no fotografio,372,5.918893854273146,1
1681217227,ReferentialMatch,12,1,Yes,Referential,Los soldados,482,6.1779441140506,1
1681236048,ReferentialMatch,21,7,Yes,Referential,la revista,361,5.8888779583328805,1
1681236048,ReferentialMatch,1,8,Yes,Referential,lo quieren,363,5.8944028342648505,1
1681236048,ReferentialMatch,1,9,Yes,Referential,presentar,368,5.908082938168931,1
1681234822,ReferentialMatch,1,10,Yes,Referential,ante,435,6.075346031088684,1
1681234822,ReferentialMatch,1,11,Yes,Referential,el prestigioso,415,6.028278520230698,1
1681135988,ReferentialMatch,4,3,Yes,Referential,que,190,5.247024072160486,1
1681234822,ReferentialMatch,1,13,Yes,Referential,de debate.,367,5.905361848054571,1
1681144735,ReferentialMatch,24,8,Yes,Referential,la van,516,6.246106765481563,1
1681302079,ReferentialMatch,20,2,Yes,Referential,a las,473,6.159095388491933,1
1681135988,ReferentialMatch,4,7,Yes,Referential,navideno,172,5.147494476813453,1
1680954939,ReferentialMatch,21,6,Yes,Referential,para,439,6.0844994130751715,1
1680954939,ReferentialMatch,21,7,Yes,Referential,la revista,338,5.823045895483019,1
1681236048,ReferentialMatch,13,5,Yes,Referential,no considero,310,5.736572297479192,1
1681044381,ReferentialMatch,23,11,Yes,Referential,del espectaculo,744,6.612041034833092,1
1681044381,ReferentialMatch,23,12,Yes,Referential,de ballet.,672,6.5102583405231496,1
1681044381,ReferentialMatch,3,1,Yes,Referential,Las atletas,456,6.1224928095143865,1
1681044381,ReferentialMatch,3,2,Yes,Referential,a las,443,6.093569770045136,1
1681236048,ReferentialMatch,5,11,Yes,Referential,el desfile,444,6.095824562432225,1
1681234822,ReferentialMatch,13,7,Yes,Referential,el ascenso,283,5.645446897643238,1
1681301571,ReferentialMatch,7,2,Yes,Referential,a las,275,5.616771097666572,1
1680954809,ReferentialMatch,4,1,Yes,Referential,Los espias,270,5.598421958998375,1
1680954809,ReferentialMatch,4,2,Yes,Referential,a los,246,5.5053315359323625,1
1681234822,ReferentialMatch,13,11,Yes,Referential,el Comite,326,5.786897381366708,1
1681219608,ReferentialMatch,14,10,Yes,Referential,del curso,416,6.030685260261263,1
1681301571,ReferentialMatch,19,4,Yes,Referential,la cocinera,288,5.662960480135946,1
1680954397,ReferentialMatch,3,3,Yes,Referential,que,251,5.5254529391317835,1
1681301571,ReferentialMatch,19,6,Yes,Referential,el mes,245,5.501258210544727,1
1681234822,ReferentialMatch,17,3,Yes,Referential,que,285,5.652489180268651,1
1681234822,ReferentialMatch,17,4,Yes,Referential,la inversora,283,5.645446897643238,1
1681234822,ReferentialMatch,17,5,Yes,Referential,no patrocina,287,5.659482215759621,1
1681140819,ReferentialMatch,18,12,Yes,Referential,de,362,5.8916442118257715,1
1681154492,ReferentialMatch,17,1,Yes,Referential,Las futbolistas,448,6.104793232414985,1
1681154492,ReferentialMatch,17,2,Yes,Referential,a las,340,5.8289456176102075,1
1681135974,ReferentialMatch,20,8,Yes,Referential,la deberian,647,6.472346294500901,1
1681147425,ReferentialMatch,20,7,Yes,Referential,la competicion,436,6.077642243349034,1
1681301571,ReferentialMatch,11,1,Yes,Referential,Los asesinos,225,5.41610040220442,1
1681144735,ReferentialMatch,20,7,Yes,Referential,la competicion,820,6.709304340258298,1
1681144735,ReferentialMatch,20,8,Yes,Referential,la deberian,1164,7.059617628291383,1
1681137579,ReferentialMatch,11,8,Yes,Referential,lo van,475,6.163314804034641,1
1681137579,ReferentialMatch,11,9,Yes,Referential,a despistar,427,6.056784013228625,1
1681144735,ReferentialMatch,20,11,Yes,Referential,del proximo,549,6.3080984415095305,1
1681217227,ReferentialMatch,12,3,Yes,Referential,que,486,6.186208623900494,1
1681135988,ReferentialMatch,24,11,Yes,Referential,la proxima,329,5.796057750765372,1
1681236048,ReferentialMatch,1,10,Yes,Referential,ante,355,5.872117789475416,1
1681135988,ReferentialMatch,4,2,Yes,Referential,a los,156,5.049856007249537,1
1681154492,ReferentialMatch,21,3,Yes,Referential,que,329,5.796057750765372,1
1681135988,ReferentialMatch,4,4,Yes,Referential,el conde,148,4.997212273764115,1
1680954939,ReferentialMatch,21,3,Yes,Referential,que,388,5.961005339623274,1
1681135988,ReferentialMatch,4,6,Yes,Referential,al banquete,159,5.0689042022202315,1
1681236048,ReferentialMatch,13,2,Yes,Referential,a los,327,5.7899601708972535,1
1681236048,ReferentialMatch,13,3,Yes,Referential,que,336,5.817111159963204,1
1681236048,ReferentialMatch,13,4,Yes,Referential,la directora,314,5.749392985908253,1
1681135988,ReferentialMatch,4,9,Yes,Referential,asesinar,183,5.209486152841421,1
1680954397,ReferentialMatch,23,2,Yes,Referential,a las,403,5.998936561946683,1
1680954809,ReferentialMatch,24,7,Yes,Referential,varias sesiones,283,5.645446897643238,1
1680954809,ReferentialMatch,24,8,Yes,Referential,la van,355,5.872117789475416,1
1680954809,ReferentialMatch,24,9,Yes,Referential,a despedir,349,5.855071922202427,1
1681234822,ReferentialMatch,13,6,Yes,Referential,para,253,5.53338948872752,1
1681234822,ReferentialMatch,5,9,Yes,Referential,sabotear,543,6.297109319933935,1
1681234822,ReferentialMatch,13,8,Yes,Referential,la quieren,354,5.869296913133774,1
1681234822,ReferentialMatch,13,9,Yes,Referential,denunciar,360,5.886104031450156,1
1681234822,ReferentialMatch,13,10,Yes,Referential,ante,331,5.802118375377063,1
1681234822,ReferentialMatch,5,13,Yes,Referential,la coleccion,404,6.0014148779611505,1
1681234822,ReferentialMatch,13,12,Yes,Referential,de Recursos,334,5.811140992976701,1
1681219608,ReferentialMatch,14,11,Yes,Referential,de Quimica,616,6.423246963533519,1
1681147425,ReferentialMatch,4,10,Yes,Referential,delante,356,5.87493073085203,1
1681234822,ReferentialMatch,17,2,Yes,Referential,a las,273,5.60947179518496,1
1681216949,ReferentialMatch,13,2,Yes,Referential,a los,375,5.926926025970411,1
1681216949,ReferentialMatch,13,3,Yes,Referential,que,433,6.07073772800249,1
1681216949,ReferentialMatch,13,4,Yes,Referential,la directora,390,5.966146739123692,1
1681216949,ReferentialMatch,13,5,Yes,Referential,no considero,424,6.049733455231958,1
1681140819,ReferentialMatch,18,13,Yes,Referential,la escuela.,352,5.863631175598097,1
1681140819,ReferentialMatch,2,1,Yes,Referential,Los doctores,305,5.720311776607412,1
1681147425,ReferentialMatch,20,5,Yes,Referential,no animo,374,5.924255797414532,1
1681135974,ReferentialMatch,20,9,Yes,Referential,despedir,425,6.052089168924417,1
1681135974,ReferentialMatch,20,10,Yes,Referential,antes,406,6.0063531596017325,1
1681135974,ReferentialMatch,20,11,Yes,Referential,del proximo,471,6.154858094016418,1
1681135974,ReferentialMatch,20,12,Yes,Referential,campeonato,465,6.142037405587356,1
1681135974,ReferentialMatch,20,13,Yes,Referential,europeo.,447,6.102558594613569,1
1681137579,ReferentialMatch,23,10,Yes,Referential,despues,484,6.182084906716632,1
1681236048,ReferentialMatch,21,6,Yes,Referential,para,399,5.988961416889864,1
1681144735,ReferentialMatch,20,12,Yes,Referential,campeonato,818,6.706862336602747,1
1681144735,ReferentialMatch,20,13,Yes,Referential,europeo.,611,6.415096959171596,1
1681135988,ReferentialMatch,24,12,Yes,Referential,consulta online.,374,5.924255797414532,1
1681236048,ReferentialMatch,1,11,Yes,Referential,el prestigioso,321,5.771441123130016,1
1681217227,ReferentialMatch,12,6,Yes,Referential,en,456,6.1224928095143865,1
1681154492,ReferentialMatch,21,4,Yes,Referential,la universitaria,680,6.522092798170152,1
1681154492,ReferentialMatch,21,5,Yes,Referential,no fotografio,595,6.38856140554563,1
1681236048,ReferentialMatch,13,1,Yes,Referential,Los candidatos,332,5.805134968916488,1
1680954397,ReferentialMatch,19,12,Yes,Referential,de seguridad,315,5.752572638825633,1
1680954397,ReferentialMatch,19,13,Yes,Referential,laboral.,286,5.655991810819852,1
1681135988,ReferentialMatch,4,8,Yes,Referential,lo intentaron,168,5.123963979403259,1
1681044381,ReferentialMatch,23,10,Yes,Referential,despues,544,6.298949246855942,1
1681234822,ReferentialMatch,13,2,Yes,Referential,a los,229,5.43372200355424,1
1681234822,ReferentialMatch,13,3,Yes,Referential,que,339,5.82600010738045,1
1681234822,ReferentialMatch,13,4,Yes,Referential,la directora,327,5.7899601708972535,1
1681234822,ReferentialMatch,13,5,Yes,Referential,no considero,316,5.755742213586912,1
1681234822,ReferentialMatch,5,8,Yes,Referential,lo quieren,412,6.021023349349527,1
1681220581,ReferentialMatch,8,1,Yes,Referential,Los ingenieros,476,6.16541785423142,1
1681234822,ReferentialMatch,5,10,Yes,Referential,durante,396,5.981414211254481,1
1681234822,ReferentialMatch,5,11,Yes,Referential,el desfile,428,6.059123195581797,1
1681216949,ReferentialMatch,1,9,Yes,Referential,presentar,368,5.908082938168931,1
1681216949,ReferentialMatch,21,12,Yes,Referential,artistas.,352,5.863631175598097,1
1681234822,ReferentialMatch,5,14,Yes,Referential,de invierno.,400,5.991464547107982,1
1681234822,ReferentialMatch,13,13,Yes,Referential,Humanos.,334,5.811140992976701,1
1681216949,ReferentialMatch,1,13,Yes,Referential,de debate.,472,6.156978985585555,1
1681219608,ReferentialMatch,14,12,Yes,Referential,organica.,400,5.991464547107982,1
1681216949,ReferentialMatch,5,4,Yes,Referential,el costurero,321,5.771441123130016,1
1681154620,ReferentialMatch,20,3,Yes,Referential,que,328,5.793013608384144,1
1681044051,ReferentialMatch,13,4,Yes,Referential,la directora,579,6.361302477572996,1
1681044051,ReferentialMatch,13,5,Yes,Referential,no considero,1437,7.270312886079025,1
1681154492,ReferentialMatch,13,11,Yes,Referential,el Comite,296,5.69035945432406,1
1681154492,ReferentialMatch,13,12,Yes,Referential,de Recursos,300,5.703782474656201,1
1681140819,ReferentialMatch,2,2,Yes,Referential,a los,334,5.811140992976701,1
1681154492,ReferentialMatch,17,4,Yes,Referential,la inversora,300,5.703782474656201,1
1681154492,ReferentialMatch,17,5,Yes,Referential,no patrocina,304,5.717027701406222,1
1681140819,ReferentialMatch,10,3,Yes,Referential,que,476,6.16541785423142,1
1681147425,ReferentialMatch,20,8,Yes,Referential,la deberian,438,6.082218910376446,1
1681147425,ReferentialMatch,20,9,Yes,Referential,despedir,472,6.156978985585555,1
1681053639,ReferentialMatch,18,9,Yes,Referential,llamar,318,5.762051382780177,1
1681053639,ReferentialMatch,18,10,Yes,Referential,desde,285,5.652489180268651,1
1681219608,ReferentialMatch,10,1,Yes,Referential,Las admiradoras,2169,7.682021510826875,1
1681236048,ReferentialMatch,21,8,Yes,Referential,la quieren,375,5.926926025970411,1
1681044381,ReferentialMatch,23,1,Yes,Referential,Las bailarinas,945,6.851184927493743,1
1681044381,ReferentialMatch,23,2,Yes,Referential,a las,511,6.236369590203704,1
1681044381,ReferentialMatch,23,3,Yes,Referential,que,385,5.953243334287785,1
1681217227,ReferentialMatch,12,7,Yes,Referential,el castillo,571,6.3473892096560105,1
1681217227,ReferentialMatch,12,8,Yes,Referential,lo intentaron,573,6.35088571671474,1
1681135988,ReferentialMatch,4,5,Yes,Referential,no invito,169,5.1298987149230735,1
1681044381,ReferentialMatch,23,7,Yes,Referential,la funcion,681,6.523562306149512,1
1681044381,ReferentialMatch,23,8,Yes,Referential,la deberian,686,6.530877627725885,1
1681044381,ReferentialMatch,23,9,Yes,Referential,reganar,633,6.450470422144176,1
1680954397,ReferentialMatch,23,1,Yes,Referential,Las bailarinas,523,6.259581464064923,1
1681234822,ReferentialMatch,5,4,Yes,Referential,el costurero,420,6.040254711277414,1
1681234822,ReferentialMatch,5,5,Yes,Referential,no ayudo,401,5.993961427306569,1
1681234822,ReferentialMatch,5,6,Yes,Referential,en,464,6.139884552226255,1
1681234822,ReferentialMatch,5,7,Yes,Referential,el taller,399,5.988961416889864,1
1681220581,ReferentialMatch,4,12,Yes,Referential,los comensales.,477,6.1675164908883415,1
1681302693,ReferentialMatch,18,4,Yes,Referential,la abuela,426,6.054439346269371,1
1681044051,ReferentialMatch,21,9,Yes,Referential,descalificar,519,6.251903883165888,1
1681044051,ReferentialMatch,21,10,Yes,Referential,del concurso,558,6.324358962381311,1
1681044051,ReferentialMatch,21,11,Yes,Referential,para jovenes,520,6.253828811575473,1
1681044051,ReferentialMatch,21,12,Yes,Referential,artistas.,757,6.6293632534374485,1
1681044051,ReferentialMatch,5,1,Yes,Referential,Las disenadoras,1754,7.469654172932128,1
1681216949,ReferentialMatch,1,12,Yes,Referential,grupo,400,5.991464547107982,1
1681044051,ReferentialMatch,5,3,Yes,Referential,que,439,6.0844994130751715,1
1681044051,ReferentialMatch,5,4,Yes,Referential,el costurero,558,6.324358962381311,1
1681044051,ReferentialMatch,5,5,Yes,Referential,no ayudo,519,6.251903883165888,1
1681044051,ReferentialMatch,5,6,Yes,Referential,en,1198,7.088408778675395,1
1681044051,ReferentialMatch,5,7,Yes,Referential,el taller,558,6.324358962381311,1
1681044051,ReferentialMatch,5,8,Yes,Referential,lo quieren,1835,7.51479976048867,1
1680954397,ReferentialMatch,15,2,Yes,Referential,a los,227,5.424950017481403,1
1680954397,ReferentialMatch,15,3,Yes,Referential,que,280,5.634789603169249,1
1681128691,ReferentialMatch,6,9,Yes,Referential,defender,624,6.436150368369428,1
1681140819,ReferentialMatch,2,3,Yes,Referential,que,273,5.60947179518496,1
1681140819,ReferentialMatch,2,4,Yes,Referential,el enfermero,552,6.313548046277095,1
1681140819,ReferentialMatch,2,5,Yes,Referential,no ayudo,592,6.3835066348840055,1
1681234822,ReferentialMatch,17,13,Yes,Referential,aleman.,308,5.730099782973574,1
1681234822,ReferentialMatch,21,1,Yes,Referential,Las modelos,410,6.016157159698354,1
1681234822,ReferentialMatch,21,2,Yes,Referential,a las,351,5.860786223465865,1
1681219741,ReferentialMatch,1,1,Yes,Referential,Las profesoras,825,6.715383386334681,1
1681053639,ReferentialMatch,18,11,Yes,Referential,el telefono,289,5.666426688112432,1
1681053639,ReferentialMatch,18,12,Yes,Referential,de,251,5.5254529391317835,1
1681236048,ReferentialMatch,21,9,Yes,Referential,descalificar,367,5.905361848054571,1
1680954397,ReferentialMatch,19,6,Yes,Referential,el mes,251,5.5254529391317835,1
1681217227,ReferentialMatch,12,5,Yes,Referential,no entreno,501,6.2166061010848646,1
1681044381,ReferentialMatch,23,4,Yes,Referential,la espectadora,911,6.814542897259958,1
1681044381,ReferentialMatch,23,5,Yes,Referential,no aplaudio,928,6.833031732786201,1
1681135974,ReferentialMatch,12,7,Yes,Referential,el castillo,474,6.161207321695077,1
1681135974,ReferentialMatch,24,11,Yes,Referential,la proxima,479,6.171700597410915,1
1681135974,ReferentialMatch,24,12,Yes,Referential,consulta online.,593,6.385194398997726,1
1681135974,ReferentialMatch,4,1,Yes,Referential,Los espias,472,6.156978985585555,1
1681053639,ReferentialMatch,2,9,Yes,Referential,expulsar,263,5.572154032177765,1
1681302693,ReferentialMatch,14,11,Yes,Referential,de Quimica,648,6.473890696352274,0
1681302693,ReferentialMatch,14,12,Yes,Referential,organica.,494,6.202535517187923,0
1681302693,ReferentialMatch,18,1,Yes,Referential,Los nietos,474,6.161207321695077,1
1681302693,ReferentialMatch,18,2,Yes,Referential,a los,372,5.918893854273146,1
1681302693,ReferentialMatch,18,3,Yes,Referential,que,250,5.521460917862246,1
1680954397,ReferentialMatch,23,4,Yes,Referential,la espectadora,272,5.605802066295998,1
1680954397,ReferentialMatch,23,5,Yes,Referential,no aplaudio,879,6.778784897685177,1
1680955362,ReferentialMatch,23,11,Yes,Referential,del espectaculo,525,6.263398262591624,1
1680955362,ReferentialMatch,23,12,Yes,Referential,de ballet.,576,6.3561076606958915,1
1680955362,ReferentialMatch,3,1,Yes,Referential,Las atletas,546,6.302618975744905,1
1680955362,ReferentialMatch,3,2,Yes,Referential,a las,524,6.261491684321042,1
1681044051,ReferentialMatch,5,2,Yes,Referential,a las,500,6.214608098422191,1
1680954397,ReferentialMatch,23,11,Yes,Referential,del espectaculo,488,6.1903154058531475,1
1680954397,ReferentialMatch,23,12,Yes,Referential,de ballet.,413,6.023447592961033,1
1681220581,ReferentialMatch,20,5,Yes,Referential,no animo,716,6.573680166960646,1
1681220581,ReferentialMatch,20,6,Yes,Referential,durante,969,6.876264611890766,1
1681220581,ReferentialMatch,20,7,Yes,Referential,la competicion,1284,7.157735484249907,1
1680954397,ReferentialMatch,3,4,Yes,Referential,el corredor,232,5.44673737166631,1
1680954397,ReferentialMatch,3,5,Yes,Referential,no felicito,267,5.58724865840025,1
1680954397,ReferentialMatch,3,6,Yes,Referential,en,266,5.583496308781699,1
1680954397,ReferentialMatch,15,4,Yes,Referential,la presidenta,253,5.53338948872752,1
1681154492,ReferentialMatch,17,3,Yes,Referential,que,332,5.805134968916488,1
1681147425,ReferentialMatch,20,4,Yes,Referential,la entrenadora,382,5.945420608606575,1
1681140819,ReferentialMatch,10,2,Yes,Referential,a las,453,6.115892125483034,1
1681216949,ReferentialMatch,5,13,Yes,Referential,la coleccion,511,6.236369590203704,1
1681216949,ReferentialMatch,5,14,Yes,Referential,de invierno.,401,5.993961427306569,1
1681216949,ReferentialMatch,9,1,Yes,Referential,Las clientas,433,6.07073772800249,1
1681216949,ReferentialMatch,9,2,Yes,Referential,a las,294,5.683579767338681,1
1681219741,ReferentialMatch,1,2,Yes,Referential,a las,422,6.045005314036012,1
1681219741,ReferentialMatch,1,3,Yes,Referential,que,401,5.993961427306569,1
1681053639,ReferentialMatch,18,13,Yes,Referential,la escuela.,278,5.627621113690637,1
1681053639,ReferentialMatch,2,1,Yes,Referential,Los doctores,264,5.575949103146316,1
1681053639,ReferentialMatch,2,2,Yes,Referential,a los,260,5.560681631015528,1
1681135974,ReferentialMatch,24,8,Yes,Referential,la van,439,6.0844994130751715,1
1681135974,ReferentialMatch,24,9,Yes,Referential,a despedir,512,6.238324625039508,1
1681135974,ReferentialMatch,24,10,Yes,Referential,durante,457,6.124683390894205,1
1681053639,ReferentialMatch,2,6,Yes,Referential,en,285,5.652489180268651,1
1681053639,ReferentialMatch,2,7,Yes,Referential,la ambulancia,270,5.598421958998375,1
1681053639,ReferentialMatch,2,8,Yes,Referential,lo deberian,270,5.598421958998375,1
1681234822,ReferentialMatch,5,3,Yes,Referential,que,449,6.1070228877422545,1
1680955362,ReferentialMatch,23,4,Yes,Referential,la espectadora,456,6.1224928095143865,1
1680955362,ReferentialMatch,23,5,Yes,Referential,no aplaudio,675,6.51471269087253,1
1680955362,ReferentialMatch,23,6,Yes,Referential,durante,449,6.1070228877422545,1
